flow_id,firstIp,secondIp,firstPort,secondPort,fwd_count,bwd_count,N_IN_Conn_P_DstIP,TnP_PDstIP,Srate,Drate,Dur,Bytes,proto_number
63023,10.0.1.1,10.0.5.5,80,2335,0,2,19,16,0.0,0.012754901362616953,156.802467,108,6
1598,10.0.1.1,10.0.5.5,80,2336,0,2,19,16,0.0,0.012740750089620029,156.976629,108,6
38463,10.0.1.1,10.0.5.5,80,2337,0,2,19,16,0.0,0.012731442911398355,157.091385,108,6
26175,10.0.1.1,10.0.5.5,80,2338,0,2,19,16,0.0,0.01270960489752932,157.361304,108,6
63038,10.0.1.1,10.0.5.5,80,2339,0,2,19,16,0.0,0.012697857862490098,157.506882,108,6
65365,10.0.4.4,10.0.5.5,41764,80,4,0,19,16,0.6313917563282423,0.0,6.335211,212,17
50748,10.0.1.1,10.0.5.5,80,2340,0,2,19,16,0.0,0.01268663297845459,157.646241,108,6
22077,10.0.1.1,10.0.5.5,80,2341,0,2,19,16,0.0,0.01265939627832865,157.985417,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,19,16,0.9146458024983367,0.0,5.466597,275,17
42557,10.0.1.1,10.0.5.5,80,2342,0,2,19,16,0.0,0.012642152870644486,158.200903,108,6
13884,10.0.1.1,10.0.5.5,80,2343,0,2,19,16,0.0,0.012621782929201408,158.456219,108,6
50745,10.0.1.1,10.0.5.5,80,2344,0,2,19,16,0.0,0.012597084867020544,158.766891,108,6
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,4,0.1981511114246302,0.0,10.093307,152,1
11915,10.0.2.2,10.0.5.5,33479,5000,8,0,3,46,1.2616682629398668,0.0,6.340811,8528,17
48657,10.0.3.3,10.0.5.5,60531,5001,3,0,3,46,0.5808473711235215,0.0,5.164868,165,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,46,0.4764354244984048,0.0,6.296761,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,10,0,3,46,1.7889990156927413,0.0,5.589718,10660,17
48657,10.0.3.3,10.0.5.5,60531,5001,7,0,3,46,1.17883817077997,0.0,5.93805,385,17
65365,10.0.4.4,10.0.5.5,41764,80,5,0,3,46,0.7988188983296857,0.0,6.259241,265,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,4,0.24623600563831205,0.0,8.122289,152,1
11915,10.0.2.2,10.0.5.5,33479,5000,10,0,3,46,1.8546248594658012,0.0,5.391926,10660,17
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,3,28,0.705346754107093,0.0,7.088712,275,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,28,1.17830828708146,0.0,5.092046,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,28,0.5179485576945488,0.0,5.792081,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,28,0.7986263626562312,0.0,5.0086,220,17
49617,10.0.5.5,10.0.7.7,0,0,3,0,1,3,0.33316312399509673,0.0,9.004598,228,1
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,3,28,1.282652907343536,0.0,5.457439,7462,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,28,0.5983873461022544,0.0,5.013475,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,9,0,3,44,1.7010068448515436,0.0,5.290984,9594,17
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,3,44,0.9301860055747907,0.0,5.375269,275,17
49617,10.0.5.5,10.0.7.7,0,0,4,0,1,4,0.6758083258909942,0.0,5.918838,304,1
65365,10.0.4.4,10.0.5.5,41764,80,4,0,3,44,0.7323834320220008,0.0,5.46162,212,17
11915,10.0.2.2,10.0.5.5,33479,5000,17,0,3,44,2.923880553631623,0.0,5.814191,18122,17
48657,10.0.3.3,10.0.5.5,60531,5001,9,0,3,44,1.5656072955908324,0.0,5.748568,495,17
65365,10.0.4.4,10.0.5.5,41764,80,5,0,2,11,0.8423654565469149,0.0,5.935666,265,17
49617,10.0.5.5,10.0.7.7,0,0,3,0,1,3,0.43425891761543794,0.0,6.908321,228,1
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,11,1.1712253359464673,0.0,5.12284,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,7,0.6560731626548066,0.0,6.096881,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,7,0.49525610683796806,0.0,6.057472,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.1717010756215875,0.0,5.12076,6396,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.3874346421973278,0.0,5.162161,152,1
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,10,0.66351915297799,0.0,6.028462,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,9,1.1719924281475858,0.0,5.119487,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,9,0.4991982044838981,0.0,6.009637,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.1802838307213326,0.0,5.083523,6396,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.3941962486313999,0.0,5.073615,152,1
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,10,0.664361332841706,0.0,6.02082,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,9,0.4995341011949522,0.0,6.005596,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,9,1.1768723401459205,0.0,5.098259,6396,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.39415771550917983,0.0,5.074111,152,1
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,1,4,0.5104488887527692,0.0,7.83624,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,4,0,2,6,0.6742667770216625,0.0,5.93237,4264,17
65365,10.0.4.4,10.0.5.5,41764,80,2,0,2,6,0.31985562996286,0.0,6.252821,106,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.303603976544164,0.0,6.587529,152,1
8058,10.0.1.1,10.0.5.5,5050,80,173,0,4,186,34.53586689517566,0.0,5.009285,9342,6
24949,10.0.1.1,10.0.5.5,80,5050,0,86,4,186,0.0,16.86505991018375,5.0993,4644,6
11915,10.0.2.2,10.0.5.5,33479,5000,8,0,4,186,1.200831215367277,0.0,6.662052,8528,17
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,4,186,0.5550697461788165,0.0,9.007877,275,17
26136,10.0.5.5,10.0.7.7,58718,5001,0,2,1,0,0.0,0.00808710409556628,247.307315,102,17
8058,10.0.1.1,10.0.5.5,5050,80,191,0,2,191,37.68192626850483,0.0,5.068743,10314,6
24949,10.0.1.1,10.0.5.5,80,5050,0,152,2,191,0.0,30.274934246627186,5.020655,8208,6
65365,10.0.4.4,10.0.5.5,41764,80,3,0,4,158,0.20537475313098946,0.0,14.607443,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,2,0,4,158,0.376272978520457,0.0,5.31529,2132,17
8058,10.0.1.1,10.0.5.5,5050,80,153,0,4,158,30.177699311376458,0.0,5.069969,8262,6
24949,10.0.1.1,10.0.5.5,80,5050,0,142,4,158,0.0,28.178617509399157,5.039282,7668,6
8058,10.0.1.1,10.0.5.5,5050,80,219,0,2,219,43.62037131094154,0.0,5.02059,11826,6
24949,10.0.1.1,10.0.5.5,80,5050,0,64,2,219,0.0,12.64796138577389,5.060104,3456,6
48657,10.0.3.3,10.0.5.5,60531,5001,2,0,1,2,0.29681142902088586,0.0,6.738285,110,17
11915,10.0.2.2,10.0.5.5,33479,5000,3,0,2,3,0.5810543735187956,0.0,5.163028,3198,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.1734594846345252,0.0,11.53007,152,1
24949,10.0.1.1,10.0.5.5,80,5050,0,89,2,3,0.0,17.787182556249967,5.003603,4806,6
8058,10.0.1.1,10.0.5.5,5050,80,186,0,1,186,31.921082845507105,0.0,5.82687,10044,6
24949,10.0.1.1,10.0.5.5,80,5050,0,160,4,68,0.0,31.909778292854785,5.014137,8640,6
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,4,68,1.0750831960810454,0.0,6.511124,7462,17
8058,10.0.1.1,10.0.5.5,5050,80,57,0,4,68,11.369216708839147,0.0,5.013538,3078,6
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,4,68,0.6079749903407974,0.0,6.579218,220,17
24949,10.0.1.1,10.0.5.5,80,5050,0,85,3,34,0.0,16.287234774357607,5.218811,4590,6
8058,10.0.1.1,10.0.5.5,5050,80,30,0,3,34,5.982769623484365,0.0,5.0144,1620,6
65365,10.0.4.4,10.0.5.5,41764,80,4,0,3,34,0.32466320251029585,0.0,12.32046,212,17
11915,10.0.2.2,10.0.5.5,33479,5000,3,0,2,48,0.5635956651978737,0.0,5.322965,3198,17
8058,10.0.1.1,10.0.5.5,5050,80,45,0,2,48,8.86986314195388,0.0,5.073359,2430,6
24949,10.0.1.1,10.0.5.5,80,5050,0,61,1,0,0.0,12.020604498464909,5.07462,3294,6
48657,10.0.3.3,10.0.5.5,60531,5001,3,0,5,89,0.3429262767945446,0.0,8.748236,165,17
24949,10.0.1.1,10.0.5.5,80,5050,0,62,5,89,0.0,12.23623753852688,5.066917,3348,6
8058,10.0.1.1,10.0.5.5,5050,80,44,0,5,89,8.798053870483848,0.0,5.001106,2376,6
11915,10.0.2.2,10.0.5.5,33479,5000,4,0,5,89,0.6722474408380237,0.0,5.95019,4264,17
65365,10.0.4.4,10.0.5.5,41764,80,2,0,5,89,0.34430548848771564,0.0,5.808795,106,17
24949,10.0.1.1,10.0.5.5,80,5050,0,22,5,89,0.0,4.2723498759367855,5.149391,1188,6
8058,10.0.1.1,10.0.5.5,5050,80,36,0,5,89,6.807937677112754,0.0,5.287945,1944,6
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.1098358075496521,0.0,18.208998,152,1
24949,10.0.1.1,10.0.5.5,80,5050,0,17,5,119,0.0,3.379285654793248,5.030649,918,6
8058,10.0.1.1,10.0.5.5,5050,80,47,0,5,119,9.331284421519928,0.0,5.03682,2538,6
11915,10.0.2.2,10.0.5.5,33479,5000,4,0,5,119,0.6167694050303095,0.0,6.485406,4264,17
48657,10.0.3.3,10.0.5.5,60531,5001,3,0,5,119,0.37644937715823135,0.0,7.969199,165,17
24949,10.0.1.1,10.0.5.5,80,5050,0,31,5,119,0.0,6.017334192841585,5.151783,1674,6
8058,10.0.1.1,10.0.5.5,5050,80,55,0,5,119,10.971489487417996,0.0,5.012993,2970,6
65365,10.0.4.4,10.0.5.5,41764,80,2,0,5,119,0.3937400063864629,0.0,5.079494,106,17
11915,10.0.2.2,10.0.5.5,33479,5000,8,0,5,119,1.5481110336195532,0.0,5.167588,8528,17
24949,10.0.1.1,10.0.5.5,80,5050,0,21,5,119,0.0,4.173584548674529,5.031646,1134,6
48657,10.0.3.3,10.0.5.5,60531,5001,6,0,4,57,1.1341741218137031,0.0,5.290193,330,17
65365,10.0.4.4,10.0.5.5,41764,80,6,0,4,57,0.9579258223753272,0.0,6.263533,318,17
11915,10.0.2.2,10.0.5.5,33479,5000,13,0,4,57,2.517393738389732,0.0,5.164071,13858,17
24949,10.0.1.1,10.0.5.5,80,5050,0,43,4,57,0.0,8.331528168896739,5.161118,2322,6
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.3706608586581187,0.0,5.395768,152,1
48657,10.0.3.3,10.0.5.5,60531,5001,8,0,4,57,1.2059489461513648,0.0,6.63378,440,17
11915,10.0.2.2,10.0.5.5,33479,5000,8,0,4,57,1.5880146184685704,0.0,5.037737,8528,17
24949,10.0.1.1,10.0.5.5,80,5050,0,31,4,57,0.0,6.160049614231861,5.032427,1674,6
65365,10.0.4.4,10.0.5.5,41764,80,4,0,4,57,0.5844216847912876,0.0,6.844373,212,17
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,4,57,1.3454485206409101,0.0,5.202726,7462,17
24949,10.0.1.1,10.0.5.5,80,5050,0,41,4,57,0.0,8.053796215776524,5.090767,2214,6
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,4,57,0.7342962306665309,0.0,6.809241,275,17
65365,10.0.4.4,10.0.5.5,41764,80,4,0,4,66,0.702851203764471,0.0,5.691105,212,17
49617,10.0.5.5,10.0.7.7,0,0,3,0,1,7,0.43135372169834313,0.0,6.954849,228,1
24949,10.0.1.1,10.0.5.5,80,5050,0,95,4,66,0.0,18.96447952984061,5.009365,5130,6
11915,10.0.2.2,10.0.5.5,33479,5000,12,0,4,66,2.346250222893771,0.0,5.114544,12792,17
48657,10.0.3.3,10.0.5.5,60531,5001,8,0,4,66,1.486967565705844,0.0,5.380077,440,17
65365,10.0.4.4,10.0.5.5,41764,80,7,0,4,66,1.3093598277929954,0.0,5.346124,371,17
11915,10.0.2.2,10.0.5.5,33479,5000,18,0,4,66,3.535449063901474,0.0,5.091291,19188,17
49617,10.0.5.5,10.0.7.7,0,0,4,0,1,7,0.7843098808339175,0.0,5.100025,304,1
48657,10.0.3.3,10.0.5.5,60531,5001,8,0,4,66,1.4020543250484192,0.0,5.705913,440,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,4,66,1.1045433734853258,0.0,5.432109,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,4,66,0.5206223728093512,0.0,5.762334,159,17
49617,10.0.5.5,10.0.7.7,0,0,4,0,1,4,0.5397463839691006,0.0,7.410888,304,1
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,1,6,1.1697906250249799,0.0,5.129123,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,1,5,0.7268233125960951,0.0,6.879251,275,17
11337,10.0.1.1,10.0.6.6,5050,80,172,0,2,172,34.156952786750594,0.0,5.035578,9288,6
21062,10.0.1.1,10.0.6.6,80,5050,0,121,2,172,0.0,24.10042187688907,5.020659,6534,6
11915,10.0.2.2,10.0.5.5,33479,5000,3,0,1,3,0.4658438621810251,0.0,6.439926,3198,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,1,3,0.23790085798944433,0.0,12.610295,159,17
21062,10.0.1.1,10.0.6.6,80,5050,0,96,2,114,0.0,19.1940843831931,5.001541,5184,6
11337,10.0.1.1,10.0.6.6,5050,80,114,0,2,114,22.629419436289254,0.0,5.03769,6156,6
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.24906144308441677,0.0,8.030147,152,1
21062,10.0.1.1,10.0.6.6,80,5050,0,150,1,0,0.0,29.948440764380045,5.008608,8100,6
11337,10.0.1.1,10.0.6.6,5050,80,145,0,1,145,28.69744285992778,0.0,5.052715,7830,6
48657,10.0.3.3,10.0.5.5,60531,5001,2,0,2,4,0.18102912523287135,0.0,11.047946,110,17
11915,10.0.2.2,10.0.5.5,33479,5000,2,0,2,4,0.3635247945721386,0.0,5.501688,2132,17
21062,10.0.1.1,10.0.6.6,80,5050,0,103,2,171,0.0,20.57847491523866,5.00523,5562,6
11337,10.0.1.1,10.0.6.6,5050,80,171,0,2,171,33.79585563991564,0.0,5.059792,9234,6
21062,10.0.1.1,10.0.6.6,80,5050,0,119,2,198,0.0,23.62823689471754,5.036347,6426,6
11337,10.0.1.1,10.0.6.6,5050,80,198,0,2,198,39.50762327525779,0.0,5.011691,10692,6
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.23904124381764644,0.0,8.366757,152,1
21062,10.0.1.1,10.0.6.6,80,5050,0,138,2,179,0.0,27.571336838222983,5.005198,7452,6
11337,10.0.1.1,10.0.6.6,5050,80,179,0,2,179,35.21344264320363,0.0,5.083286,9666,6
11915,10.0.2.2,10.0.5.5,33479,5000,3,0,1,3,0.3346575360191906,0.0,8.964388,3198,17
21062,10.0.1.1,10.0.6.6,80,5050,0,131,2,142,0.0,26.121207988224324,5.015082,7074,6
48657,10.0.3.3,10.0.5.5,60531,5001,2,0,1,2,0.20693068815214205,0.0,9.665072,110,17
11337,10.0.1.1,10.0.6.6,5050,80,142,0,2,142,28.360884667866078,0.0,5.006896,7668,6
65365,10.0.4.4,10.0.5.5,41764,80,2,0,1,2,0.14429622977039006,0.0,13.860376,106,17
21062,10.0.1.1,10.0.6.6,80,5050,0,99,2,131,0.0,19.589378915773388,5.053759,5346,6
11337,10.0.1.1,10.0.6.6,5050,80,51,0,2,131,10.044647473249233,0.0,5.077331,2754,6
11915,10.0.2.2,10.0.5.5,33479,5000,5,0,1,5,0.8246267862859288,0.0,6.063349,5330,17
21062,10.0.1.1,10.0.6.6,80,5050,0,91,2,131,0.0,18.189010200037135,5.003021,4914,6
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.18143160055873675,0.0,11.023438,152,1
11337,10.0.1.1,10.0.6.6,5050,80,80,0,2,131,15.530033240094895,0.0,5.151309,4320,6
65365,10.0.4.4,10.0.5.5,41764,80,3,0,2,8,0.5222080278343841,0.0,5.744837,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,2,8,0.6417284159139406,0.0,7.791458,275,17
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,1,10,1.2826867523196015,0.0,5.457295,7462,17
21062,10.0.1.1,10.0.6.6,80,5050,0,93,2,98,0.0,18.147580810396807,5.12465,5022,6
11337,10.0.1.1,10.0.6.6,5050,80,98,0,2,98,18.933374806440053,0.0,5.176045,5292,6
11915,10.0.2.2,10.0.5.5,33479,5000,3,0,1,10,0.5334083423997935,0.0,5.624209,3198,17
21062,10.0.1.1,10.0.6.6,80,5050,0,63,1,0,0.0,12.492598631049145,5.042986,3402,6
65365,10.0.4.4,10.0.5.5,41764,80,2,0,3,9,0.2658406112739016,0.0,7.523305,106,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.3132440034525754,0.0,6.384799,152,1
48657,10.0.3.3,10.0.5.5,60531,5001,3,0,3,9,0.33361457041619413,0.0,8.992413,165,17
21062,10.0.1.1,10.0.6.6,80,5050,0,69,2,85,0.0,13.724261291635976,5.027593,3726,6
11915,10.0.2.2,10.0.5.5,33479,5000,4,0,3,9,0.7621821962241875,0.0,5.248089,4264,17
11337,10.0.1.1,10.0.6.6,5050,80,85,0,2,85,7.900627579380625,0.0,10.758639,4590,6
21062,10.0.1.1,10.0.6.6,80,5050,0,35,1,0,0.0,6.514727099012498,5.372443,1890,6
11915,10.0.2.2,10.0.5.5,33479,5000,5,0,2,9,0.8452419471263971,0.0,5.915466,5330,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,9,0.5828783846108448,0.0,6.862495,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,19,0.44438953764823724,0.0,6.750834,159,17
11337,10.0.1.1,10.0.6.6,5050,80,169,0,2,244,21.0942577561027,0.0,8.011659,9126,6
21062,10.0.1.1,10.0.6.6,80,5050,0,53,2,244,0.0,7.345080472978835,7.215714,2862,6
11915,10.0.2.2,10.0.5.5,33479,5000,4,0,3,19,0.7356848149688319,0.0,5.437111,4264,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.20767120829754465,0.0,9.630608,152,1
11337,10.0.1.1,10.0.6.6,5050,80,75,0,2,244,14.790186415509583,0.0,5.07093,4050,6
21062,10.0.1.1,10.0.6.6,80,5050,0,74,2,244,0.0,13.32393455787494,5.553915,3996,6
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,3,19,0.541859866802175,0.0,9.227478,275,17
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,3,19,0.9013295254306907,0.0,7.766305,7462,17
11337,10.0.1.1,10.0.6.6,5050,80,29,0,2,29,5.789479358110442,0.0,5.009086,1566,6
21062,10.0.1.1,10.0.6.6,80,5050,0,64,2,29,0.0,12.775261982696707,5.009682,3456,6
65365,10.0.4.4,10.0.5.5,41764,80,4,0,1,4,0.37897700841234216,0.0,10.55473,212,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.3498699358513473,0.0,5.71641,152,1
21062,10.0.1.1,10.0.6.6,80,5050,0,134,2,29,0.0,26.614317231538998,5.034884,7236,6
48657,10.0.3.3,10.0.5.5,60531,5001,5,0,3,19,0.9880528600375698,0.0,5.060458,275,17
11915,10.0.2.2,10.0.5.5,33479,5000,10,0,3,19,1.652431519932951,0.0,6.051688,10660,17
65365,10.0.4.4,10.0.5.5,41764,80,4,0,3,19,0.5911449443067569,0.0,6.76653,212,17
11349,10.0.1.1,10.0.5.5,2014,80,2,0,35,77,0.005588087085721471,0.0,357.904229,108,6
25910,10.0.1.1,10.0.5.5,2104,80,2,0,35,77,0.005678838679080203,0.0,352.184683,108,6
2328,10.0.1.1,10.0.5.5,2405,80,2,0,35,77,0.004529432737444861,0.0,441.556397,108,6
8478,10.0.1.1,10.0.5.5,2427,80,2,0,35,77,0.004535503516735315,0.0,440.965373,108,6
14634,10.0.1.1,10.0.5.5,2449,80,2,0,35,77,0.0045442010276010815,0.0,440.121374,108,6
57656,10.0.1.1,10.0.5.5,2507,80,2,0,35,77,0.004566506461975389,0.0,437.971569,108,6
36145,10.0.1.1,10.0.5.5,2534,80,2,0,35,77,0.004585546993725364,0.0,436.152983,108,6
14659,10.0.1.1,10.0.5.5,2561,80,2,0,35,77,0.004591763102492698,0.0,435.56254,108,6
53569,10.0.1.1,10.0.5.5,2575,80,2,0,35,77,0.00459411782201364,0.0,435.339292,108,6
48456,10.0.1.1,10.0.5.5,2594,80,2,0,35,77,0.004599004940894968,0.0,434.87668,108,6
50509,10.0.1.1,10.0.5.5,2608,80,2,0,35,77,0.004601540378526024,0.0,434.637064,108,6
48470,10.0.1.1,10.0.5.5,2626,80,2,0,35,77,0.0046034370213713025,0.0,434.457991,108,6
45394,10.0.1.1,10.0.5.5,2647,80,2,0,35,77,0.004608573123038427,0.0,433.973802,108,6
42334,10.0.1.1,10.0.5.5,2664,80,2,0,35,77,0.004610760062056496,0.0,433.767963,108,6
8538,10.0.1.1,10.0.5.5,2683,80,2,0,35,77,0.00461906427924263,0.0,432.988129,108,6
45409,10.0.1.1,10.0.5.5,2727,80,2,0,35,77,0.004648874895568837,0.0,430.21162,108,6
13691,10.0.1.1,10.0.5.5,2772,80,2,0,35,77,0.004676801593476098,0.0,427.642687,108,6
14704,10.0.1.1,10.0.5.5,2801,80,2,0,35,77,0.004695870932897967,0.0,425.906084,108,6
50555,10.0.1.1,10.0.5.5,2832,80,2,0,35,77,0.0047158132564736254,0.0,424.105004,108,6
22889,10.0.1.1,10.0.5.5,2889,80,2,0,35,77,0.0047402409915292916,0.0,421.919477,108,6
38234,10.0.1.1,10.0.5.5,3004,80,2,0,35,77,0.004779822301358872,0.0,418.425597,108,6
2376,10.0.1.1,10.0.5.5,3045,80,2,0,35,77,0.004801531135295772,0.0,416.533798,108,6
36302,10.0.1.1,10.0.5.5,3094,80,2,0,35,77,0.004817481487978301,0.0,415.154683,108,6
2523,10.0.1.1,10.0.5.5,3157,80,2,0,35,77,0.0048653309832973795,0.0,411.071725,108,6
8658,10.0.1.1,10.0.5.5,3195,80,2,0,35,77,0.0049049827826765854,0.0,407.748628,108,6
27114,10.0.1.1,10.0.5.5,3245,80,2,0,35,77,0.004944138233912391,0.0,404.519434,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,35,77,0.6532079696597962,0.0,6.123624,220,17
32247,10.0.1.1,10.0.5.5,3266,80,2,0,35,77,0.004953620992795852,0.0,403.745059,108,6
1522,10.0.1.1,10.0.5.5,3280,80,2,0,35,77,0.004959198787083128,0.0,403.290952,108,6
51709,10.0.1.1,10.0.5.5,3301,80,2,0,35,77,0.004971654682567629,0.0,402.280554,108,6
11771,10.0.1.1,10.0.5.5,3326,80,2,0,35,77,0.004986853805603283,0.0,401.054468,108,6
42481,10.0.1.1,10.0.5.5,3352,80,2,0,35,77,0.005004805251153777,0.0,399.615949,108,6
27134,10.0.1.1,10.0.5.5,3373,80,2,0,35,77,0.0050207230091165135,0.0,398.349002,108,6
19938,10.0.1.1,10.0.5.5,3398,80,2,0,35,77,0.005036100264938911,0.0,397.132681,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,35,77,1.31797677009458,0.0,5.311171,7462,17
38688,10.0.1.1,10.0.5.5,4316,80,1,1,29,29,0.0025148660206259204,0.0025148660206259204,397.635497,108,6
26096,10.0.1.1,10.0.5.5,80,1334,1,1,29,29,0.0024710875467324044,0.0024710875467324044,404.680118,108,6
2827,10.0.1.1,10.0.5.5,4501,80,1,1,29,29,0.001642982377428524,0.001642982377428524,608.649255,102,6
38389,10.0.1.1,10.0.5.5,80,1337,1,1,29,29,0.0024668685188410527,0.0024668685188410527,405.372233,108,6
26101,10.0.1.1,10.0.5.5,80,1338,1,1,29,29,0.00248538987175095,0.00248538987175095,402.351362,108,6
50678,10.0.1.1,10.0.5.5,80,1340,1,1,29,29,0.002463038013646935,0.002463038013646935,406.002666,108,6
14144,10.0.1.1,10.0.5.5,4964,80,1,1,29,29,0.0025733235279070516,0.0025733235279070516,388.602517,108,6
13814,10.0.1.1,10.0.5.5,80,1343,1,1,29,29,0.0024821261105925784,0.0024821261105925784,402.880416,108,6
38763,10.0.1.1,10.0.5.5,5100,80,1,1,29,29,0.0025772259439913446,0.0025772259439913446,388.014098,108,6
38359,10.0.1.1,10.0.5.5,80,1345,1,1,29,29,0.0024275421337139388,0.0024275421337139388,411.939297,108,6
50644,10.0.1.1,10.0.5.5,80,1348,1,1,29,29,0.002419981684223424,0.002419981684223424,413.226268,108,6
13777,10.0.1.1,10.0.5.5,80,1355,1,1,29,29,0.002430405986852121,0.002430405986852121,411.453891,108,6
26066,10.0.1.1,10.0.5.5,80,1358,1,1,29,29,0.002431630744149209,0.002431630744149209,411.246651,108,6
50651,10.0.1.1,10.0.5.5,80,1360,1,1,29,29,0.0024099801151817703,0.0024099801151817703,414.941183,108,6
38360,10.0.1.1,10.0.5.5,80,1365,1,1,29,29,0.0024145356980652083,0.0024145356980652083,414.1583,108,6
26077,10.0.1.1,10.0.5.5,80,1370,1,1,29,29,0.002401129869908873,0.002401129869908873,416.470601,108,6
13790,10.0.1.1,10.0.5.5,80,1375,1,1,29,29,0.0023990556779463134,0.0023990556779463134,416.830676,108,6
13775,10.0.1.1,10.0.5.5,80,1379,1,1,29,29,0.002380493716491635,0.002380493716491635,420.080924,108,6
49617,10.0.5.5,10.0.7.7,0,0,3,0,1,3,0.3035826394446138,0.0,9.881988,228,1
22269,10.0.1.1,10.0.5.5,6172,80,1,1,29,29,0.0024483111389399215,0.0024483111389399215,408.444819,108,6
26355,10.0.1.1,10.0.5.5,6184,80,1,1,29,29,0.002328546685833524,0.002328546685833524,429.452416,108,6
22258,10.0.1.1,10.0.5.5,6188,80,1,1,29,29,0.002453577666485948,0.002453577666485948,407.568105,108,6
63220,10.0.1.1,10.0.5.5,6196,80,1,1,29,29,0.0024568859933624815,0.0024568859933624815,407.019293,108,6
26060,10.0.1.1,10.0.5.5,80,1382,1,1,29,29,0.002379701202051805,0.002379701202051805,420.220824,108,6
42729,10.0.1.1,10.0.5.5,6232,80,1,1,29,29,0.0024396295433272825,0.0024396295433272825,409.898299,108,6
50916,10.0.1.1,10.0.5.5,6240,80,1,1,29,29,0.0023119733941615998,0.0023119733941615998,432.530929,108,6
38345,10.0.1.1,10.0.5.5,80,1385,1,1,29,29,0.0023764170173654177,0.0023764170173654177,420.801565,108,6
50634,10.0.1.1,10.0.5.5,80,1388,1,1,29,29,0.0023749546647872733,0.0023749546647872733,421.060669,108,6
22243,10.0.1.1,10.0.5.5,6268,80,1,1,29,29,0.0024322983615172335,0.0024322983615172335,411.133772,108,6
42709,10.0.1.1,10.0.5.5,6296,80,1,1,29,29,0.002461226078180817,0.002461226078180817,406.301562,108,6
