flow_id,switch_name,controller_name,firstIp,secondIp,firstPort,secondPort,fwd_count,bwd_count,Srate,Drate,Dur,Bytes,proto_number,N_Conn_P_FirstIP,N_Conn_P_SecondIP,Avg_Packet_Size
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.184076538707462,0.0,5.06724,270,17,1,3,44.99999250000125
7870,s1,C1_Sanayi,10.0.1.18,10.0.5.11,57730,80,1,1,0.04262282630512053,0.04262282630512053,23.461607,128,6,1,1,63.999968000016
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6644880319060573,0.0,6.019672,208,17,1,3,51.99998700000325
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,2,0.06126612700602914,0.12253225401205828,16.322233,294,1,1,2,97.99996733334422
55784,s1,C1_Sanayi,10.0.1.18,10.0.5.11,50482,80,1,1,0.11051268492225708,0.11051268492225708,9.048735,128,6,1,2,63.999968000016
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1888144448880484,0.0,5.047045,270,17,1,1,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6617865424052135,0.0,6.044245,208,17,1,1,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1899345813631652,0.0,5.042294,270,17,1,1,44.99999250000125
20214,s1,C1_Sanayi,10.0.1.18,10.0.5.11,58046,80,1,1,0.06526936700397223,0.06526936700397223,15.321123,128,6,1,1,63.999968000016
19366,s1,C1_Sanayi,10.0.1.18,10.0.5.11,57022,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6644769934808162,0.0,6.019772,208,17,1,2,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1774226845394198,0.0,5.095876,270,17,1,2,44.99999250000125
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,2,0,0.13289111599633618,0.0,15.049915,196,1,1,2,97.9999510000245
55784,s1,C1_Sanayi,10.0.1.18,10.0.5.11,50482,80,1,1,0.06885289290249232,0.06885289290249232,14.523718,128,6,1,2,63.999968000016
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1893177855140697,0.0,5.044909,270,17,1,2,44.99999250000125
15941,s1,C1_Sanayi,10.0.1.18,10.0.5.11,33676,80,1,1,0.014862638823177447,0.014862638823177447,67.282803,148,6,1,1,73.9999630000185
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6633753299670352,0.0,6.029769,208,17,1,2,51.99998700000325
15941,s1,C1_Sanayi,10.0.1.18,10.0.5.11,33676,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1872296826416335,0.0,5.053782,270,17,1,1,44.99999250000125
15941,s1,C1_Sanayi,10.0.1.18,10.0.5.11,33676,80,2,2,0.31541622008986836,0.31541622008986836,6.340828,256,6,1,1,63.999984000004
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,1,0.15655253777925843,0.15655253777925843,6.387632,196,1,1,2,97.9999510000245
29958,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37994,80,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6594945534817933,0.0,6.065251,208,17,1,2,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1836731231432362,0.0,5.068967,270,17,1,2,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6594246454026397,0.0,6.065894,208,17,1,1,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1665410366778,0.0,5.143411,270,17,1,2,44.99999250000125
54419,s2,C1_Sanayi,10.0.2.19,10.0.5.12,36542,5002,2,0,0.061970041884621754,0.0,32.273659,148,6,1,2,73.9999630000185
15941,s1,C1_Sanayi,10.0.1.18,10.0.5.11,33676,80,1,1,0.06714928198615758,0.06714928198615758,14.892192,128,6,1,1,63.999968000016
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1644633725809244,0.0,5.152588,270,17,1,2,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6424175457080085,0.0,6.22648,208,17,1,2,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1610291284792897,0.0,5.167829,270,17,1,1,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6602633229171292,0.0,6.058189,208,17,1,2,51.99998700000325
10177,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34854,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1615692490803275,0.0,5.165426,270,17,1,2,44.99999250000125
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,2,0,0.13218732212543466,0.0,15.130044,196,1,1,1,97.9999510000245
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6578661716004437,0.0,6.080264,208,17,1,2,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1686388746163454,0.0,5.134178,270,17,1,2,44.99999250000125
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,0.9846968266175369,0.0,6.093246,270,17,1,2,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.519490841831013,0.0,7.699847,208,17,1,2,51.99998700000325
32970,s1,C1_Sanayi,10.0.1.18,10.0.5.11,44590,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1639158162968388,0.0,5.155012,270,17,1,2,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6553252797133083,0.0,6.103839,208,17,1,2,51.99998700000325
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,1,0.18148602938694383,0.18148602938694383,5.510066,196,1,1,1,97.9999510000245
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1909811759470237,0.0,5.037863,270,17,1,1,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6636978356315807,0.0,6.026839,208,17,1,3,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1858956684567763,0.0,5.059467,270,17,1,3,44.99999250000125
54419,s2,C1_Sanayi,10.0.2.19,10.0.5.12,36542,5002,0,1,0.0,0.0,0.0,54,6,1,3,53.999946000054
54419,s2,C1_Sanayi,10.0.2.19,10.0.5.12,36542,5002,0,4,0.0,0.7119650895038012,5.618253,216,6,1,2,53.999986500003374
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1907041725250966,0.0,5.039035,270,17,1,2,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6625755936635908,0.0,6.037047,208,17,1,1,51.99998700000325
61906,s1,C1_Sanayi,10.0.1.18,10.0.5.11,50668,80,1,1,0.008552732079176097,0.008552732079176097,116.921703,148,6,1,1,73.9999630000185
61906,s1,C1_Sanayi,10.0.1.18,10.0.5.11,50668,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.186305760819405,0.0,5.057718,270,17,1,3,44.99999250000125
54419,s2,C1_Sanayi,10.0.2.19,10.0.5.12,36542,5002,0,4,0.0,0.6383763790525728,6.265896,216,6,1,3,53.999986500003374
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,1,0.09276517877195045,0.09276517877195045,10.779907,196,1,1,1,97.9999510000245
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6620472321046564,0.0,6.041865,208,17,1,3,51.99998700000325
59641,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51510,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.191903873747185,0.0,5.033963,270,17,1,1,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6625247825676479,0.0,6.03751,208,17,1,3,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1864483865290651,0.0,5.05711,270,17,1,3,44.99999250000125
17120,s2,C1_Sanayi,10.0.2.19,10.0.5.12,42786,5002,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401
17120,s2,C1_Sanayi,10.0.2.19,10.0.5.12,42786,5002,6,0,1.1635878455492281,0.0,5.156465,444,6,1,3,73.99998766666872
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,1,0.07449892211234542,0.07449892211234542,13.423013,196,1,1,1,97.9999510000245
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1805961932069282,0.0,5.082178,270,17,1,3,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6615414842741666,0.0,6.046484,208,17,1,3,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1849462064045948,0.0,5.063521,270,17,1,1,44.99999250000125
54419,s2,C1_Sanayi,10.0.2.19,10.0.5.12,36542,5002,0,2,0.0,0.10897285186584679,18.353195,108,6,1,2,53.9999730000135
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6630557754230089,0.0,6.032675,208,17,1,2,51.99998700000325
19366,s1,C1_Sanayi,10.0.1.18,10.0.5.11,57022,80,1,1,0.00831352068938507,0.00831352068938507,120.285982,148,6,1,1,73.9999630000185
19366,s1,C1_Sanayi,10.0.1.18,10.0.5.11,57022,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1868095611751868,0.0,5.055571,270,17,1,2,44.99999250000125
17120,s2,C1_Sanayi,10.0.2.19,10.0.5.12,42786,5002,3,0,0.24288913713957883,0.0,12.351314,222,6,1,2,73.99997533334155
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,1,0.07905422060206745,0.07905422060206745,12.649546,196,1,1,1,97.9999510000245
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6605968823130139,0.0,6.05513,208,17,1,2,51.99998700000325
3944,s1,C1_Sanayi,10.0.1.18,10.0.5.11,36680,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1876827794310763,0.0,5.051854,270,17,1,2,44.99999250000125
19366,s1,C1_Sanayi,10.0.1.18,10.0.5.11,57022,80,4,4,0.41588277096452053,0.41588277096452053,9.618095,512,6,1,1,63.99999200000101
29958,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37994,80,1,1,0.009014531749703665,0.009014531749703665,110.931996,148,6,1,1,73.9999630000185
29958,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37994,80,1,0,0.0,0.0,0.0,54,6,1,2,53.999946000054
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.185879026899294,0.0,5.059538,270,17,1,2,44.99999250000125
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,2,0.12560669604272337,0.25121339208544674,7.961359,294,1,1,2,97.99996733334422
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6628675517716129,0.0,6.034388,208,17,1,2,51.99998700000325
10177,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34854,80,1,1,0.011154077360709723,0.011154077360709723,89.653314,148,6,1,2,73.9999630000185
10177,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34854,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
32970,s1,C1_Sanayi,10.0.1.18,10.0.5.11,44590,80,1,1,0.01357127837615203,0.01357127837615203,73.685026,148,6,1,1,73.9999630000185
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1880863453632358,0.0,5.050138,270,17,1,1,44.99999250000125
32970,s1,C1_Sanayi,10.0.1.18,10.0.5.11,44590,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
19366,s1,C1_Sanayi,10.0.1.18,10.0.5.11,57022,80,1,1,0.08443196915193575,0.08443196915193575,11.843855,128,6,1,1,63.999968000016
10177,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34854,80,3,3,0.5354604201043969,0.5354604201043969,5.602655,384,6,1,1,63.99998933333511
51722,s1,C1_Sanayi,10.0.1.18,10.0.5.11,45688,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6628438253777713,0.0,6.034604,208,17,1,2,51.99998700000325
32970,s1,C1_Sanayi,10.0.1.18,10.0.5.11,44590,80,3,3,0.46988396215554573,0.46988396215554573,6.384555,384,6,1,1,63.99998933333511
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1862966133011137,0.0,5.057757,270,17,1,2,44.99999250000125
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,3,0.09943970697107149,0.2983191209132145,10.056345,392,1,1,2,97.99997550000612
10177,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34854,80,1,1,0.12925880287993782,0.12925880287993782,7.736417,128,6,1,2,63.999968000016
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6642908305113429,0.0,6.021459,208,17,1,1,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1836511732646342,0.0,5.069061,270,17,1,1,44.99999250000125
32970,s1,C1_Sanayi,10.0.1.18,10.0.5.11,44590,80,1,1,0.14457747017475223,0.14457747017475223,6.916707,128,6,1,1,63.999968000016
59641,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51510,80,1,1,0.016637837730636203,0.016637837730636203,60.103964,148,6,1,1,73.9999630000185
59641,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51510,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1873730005628147,0.0,5.053172,270,17,1,3,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6636117300673019,0.0,6.027621,208,17,1,3,51.99998700000325
17120,s2,C1_Sanayi,10.0.2.19,10.0.5.12,42786,5002,1,1,0.04533989322999223,0.04533989322999223,22.055632,128,6,1,3,63.999968000016
10177,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34854,80,1,1,0.08210172535133792,0.08210172535133792,12.180012,128,6,1,2,63.999968000016
17120,s2,C1_Sanayi,10.0.2.19,10.0.5.12,42786,5002,0,1,0.0,0.0,0.0,54,6,1,2,53.999946000054
32970,s1,C1_Sanayi,10.0.1.18,10.0.5.11,44590,80,1,1,0.08897318010253624,0.08897318010253624,11.239342,128,6,1,2,63.999968000016
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,2,0.12447068839758925,0.2489413767951785,8.03402,294,1,1,2,97.99996733334422
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.181974417345711,0.0,5.076252,270,17,1,2,44.99999250000125
36399,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59390,80,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6596263645402016,0.0,6.064039,208,17,1,2,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1877855263186547,0.0,5.051417,270,17,1,2,44.99999250000125
17120,s2,C1_Sanayi,10.0.2.19,10.0.5.12,42786,5002,0,8,0.0,0.7547145603495233,10.600034,432,6,1,3,53.99999325000085
33479,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46782,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.662334228091681,0.0,6.039247,208,17,1,3,51.99998700000325
3944,s1,C1_Sanayi,10.0.1.18,10.0.5.11,36680,80,1,1,0.020393840546230255,0.020393840546230255,49.034413,148,6,1,1,73.9999630000185
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1859512218262462,0.0,5.05923,270,17,1,3,44.99999250000125
3944,s1,C1_Sanayi,10.0.1.18,10.0.5.11,36680,80,1,0,0,0,0.0,54,6,1,1,53.999946000054
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.188951077635533,0.0,5.046465,270,17,1,2,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6624236225563193,0.0,6.038432,208,17,1,2,51.99998700000325
3944,s1,C1_Sanayi,10.0.1.18,10.0.5.11,36680,80,3,3,0.35506883246029797,0.35506883246029797,8.449066,384,6,1,2,63.99998933333511
55514,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51602,80,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,2,1,0.13309713915019739,0.06654856957509869,15.026619,294,1,1,2,97.99996733334422
51722,s1,C1_Sanayi,10.0.1.18,10.0.5.11,45688,80,1,1,0.021878887536457614,0.021878887536457614,45.706163,148,6,1,1,73.9999630000185
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1897212839947984,0.0,5.043198,270,17,1,1,44.99999250000125
51722,s1,C1_Sanayi,10.0.1.18,10.0.5.11,45688,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6635780426670728,0.0,6.027927,208,17,1,2,51.99998700000325
6245,s1,C1_Sanayi,10.0.1.18,10.0.5.11,53106,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
3944,s1,C1_Sanayi,10.0.1.18,10.0.5.11,36680,80,1,1,0.11528390159458386,0.11528390159458386,8.674238,128,6,1,1,63.999968000016
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1864805289646592,0.0,5.056973,270,17,1,2,44.99999250000125
51722,s1,C1_Sanayi,10.0.1.18,10.0.5.11,45688,80,3,3,0.36544097762770333,0.36544097762770333,8.20926,384,6,1,1,63.99998933333511
62294,s2,C1_Sanayi,10.0.2.19,10.0.5.12,51792,5002,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.658499625066776,0.0,6.074415,208,17,1,3,51.99998700000325
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,0,2,0.0,0.1528510348206121,13.084635,196,1,1,1,97.9999510000245
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1688936363287465,0.0,5.133059,270,17,1,3,44.99999250000125
51780,s1,C1_Sanayi,10.0.1.18,10.0.5.11,45208,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
62294,s2,C1_Sanayi,10.0.2.19,10.0.5.12,51792,5002,6,0,1.1715086747288592,0.0,5.121601,444,6,1,1,73.99998766666872
51722,s1,C1_Sanayi,10.0.1.18,10.0.5.11,45688,80,1,1,0.11216911513150146,0.11216911513150146,8.91511,128,6,1,1,63.999968000016
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.192185936497819,0.0,5.032772,270,17,1,2,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6612102494861983,0.0,6.049513,208,17,1,2,51.99998700000325
36399,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59390,80,1,1,0.021771810869498198,0.021771810869498198,45.930952,148,6,1,1,73.9999630000185
3944,s1,C1_Sanayi,10.0.1.18,10.0.5.11,36680,80,1,1,0.06002910451103113,0.06002910451103113,16.658586,128,6,1,1,63.999968000016
36399,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59390,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1821726007462268,0.0,5.075401,270,17,1,2,44.99999250000125
36399,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59390,80,4,3,0.7906554019356035,0.5929915514517026,5.059094,438,6,1,2,62.57141963265434
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6625087616783731,0.0,6.037656,208,17,1,2,51.99998700000325
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,1,0.06727508911762868,0.06727508911762868,14.864343,196,1,1,2,97.9999510000245
62294,s2,C1_Sanayi,10.0.2.19,10.0.5.12,51792,5002,3,0,0.23897892906850476,0.0,12.553408,222,6,1,2,73.99997533334155
33479,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46782,80,1,1,0.02206141266329058,0.02206141266329058,45.328013,148,6,1,1,73.9999630000185
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.181570803858065,0.0,5.077986,270,17,1,2,44.99999250000125
33479,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46782,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
51722,s1,C1_Sanayi,10.0.1.18,10.0.5.11,45688,80,1,1,0.06799585878021686,0.06799585878021686,14.706778,128,6,1,1,63.999968000016
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.658335106723527,0.0,6.075933,208,17,1,2,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1679873359026458,0.0,5.137042,270,17,1,2,44.99999250000125
33479,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46782,80,2,2,0.20333138135207235,0.20333138135207235,9.83616,256,6,1,2,63.999984000004
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1784700591022377,0.0,5.091347,270,17,1,1,44.99999250000125
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,2,0,0.1317642234702783,0.0,15.178627,196,1,1,2,97.9999510000245
32560,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59914,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6566219917479031,0.0,6.091785,208,17,1,1,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.16958562750803,0.0,5.130022,270,17,1,2,44.99999250000125
36399,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59390,80,0,1,0.0,0.0,0.0,74,6,1,1,73.99992600007401
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6580268833593063,0.0,6.078779,208,17,1,2,51.99998700000325
28363,s1,C1_Sanayi,10.0.1.18,10.0.5.11,33872,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1744785804468891,0.0,5.10865,270,17,1,1,44.99999250000125
33479,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46782,80,1,1,0.06508934782230894,0.06508934782230894,15.363497,128,6,1,1,63.999968000016
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.659359751790615,0.0,6.066491,208,17,1,2,51.99998700000325
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1787036538634565,0.0,5.090338,270,17,1,2,44.99999250000125
55514,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51602,80,1,1,0.014687996045756456,0.014687996045756456,68.082807,148,6,1,1,73.9999630000185
55514,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51602,80,1,0,0.0,0.0,0.0,54,6,1,2,53.999946000054
57863,s1,C1_Sanayi,10.0.1.3,10.0.5.11,0,0,1,1,0.11466051658231856,0.11466051658231856,8.721398,196,1,1,2,97.9999510000245
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1761823082577798,0.0,5.10125,270,17,1,2,44.99999250000125
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6637692034653399,0.0,6.026191,208,17,1,2,51.99998700000325
33479,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46782,80,1,1,0.07855740326932345,0.07855740326932345,12.729545,128,6,1,2,63.999968000016
48026,s1,C1_Sanayi,10.0.1.18,10.0.5.11,57274,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401
6245,s1,C1_Sanayi,10.0.1.18,10.0.5.11,53106,80,1,1,0.014362100553719299,0.014362100553719299,69.627698,148,6,1,1,73.9999630000185
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1881889267921157,0.0,5.049702,270,17,1,1,44.99999250000125
55514,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51602,80,3,3,0.2978038159786836,0.2978038159786836,10.073746,384,6,1,1,63.99998933333511
6245,s1,C1_Sanayi,10.0.1.18,10.0.5.11,53106,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6639392044149302,0.0,6.024648,208,17,1,2,51.99998700000325
62294,s2,C1_Sanayi,10.0.2.19,10.0.5.12,51792,5002,2,0,0.06201617691974951,0.0,32.24965,148,6,1,2,73.9999630000185
36399,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59390,80,1,2,0.033688499958900026,0.06737699991780005,29.68372,202,6,1,1,67.33331088889636
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1850482462767264,0.0,5.063085,270,17,1,2,44.99999250000125
6245,s1,C1_Sanayi,10.0.1.18,10.0.5.11,53106,80,3,3,0.368494415344304,0.368494415344304,8.141236,384,6,1,1,63.99998933333511
62294,s2,C1_Sanayi,10.0.2.19,10.0.5.12,51792,5002,0,1,0.0,0.0,0.0,54,6,1,2,53.999946000054
55514,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51602,80,1,1,0.12279705159367241,0.12279705159367241,8.143518,128,6,1,1,63.999968000016
33479,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46782,80,1,1,0.06527253240454871,0.06527253240454871,15.32038,128,6,1,1,63.999968000016
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6625413529326316,0.0,6.037359,208,17,1,3,51.99998700000325
