flow_id,switch_name,controller_name,firstIp,secondIp,firstPort,secondPort,first_count,second_count,first_rate,second_rate,Dur,Bytes,proto_number,N_Conn_P_FirstIP,N_Conn_P_SecondIP,Avg_Packet_Size,N_PortP_FirstIp,N_PortP_SecondIp
31808,s9,C5,10.0.2.5,10.0.9.1,1000,3760,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
31377,s9,C5,10.0.6.5,10.0.9.1,1000,4799,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
31842,s9,C5,10.0.2.5,10.0.9.1,1000,3784,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
55994,s9,C5,10.0.6.5,10.0.9.1,1000,4825,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
35961,s9,C5,10.0.2.5,10.0.9.1,1000,3823,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
32059,cs5,C5,10.0.2.1,10.0.9.2,50452,5002,2,0,0.06325980561779969,0.0,31.615652,106,17,1,4,52.99997350001325,2,4
35425,cs5,C5,10.0.2.5,10.0.9.1,1000,4175,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
6854,cs5,C5,10.0.6.5,10.0.9.1,1000,5045,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
31234,cs5,C5,10.0.2.5,10.0.9.1,1000,4296,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
19909,cs5,C5,10.0.9.1,10.0.10.3,55490,35236,0,1,0.0,0.0,0.0,46,17,12,1,45.999954000046,14,6
35562,cs5,C5,10.0.6.5,10.0.9.1,1000,5080,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
31246,cs5,C5,10.0.2.5,10.0.9.1,1000,4376,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
35593,cs5,C5,10.0.6.5,10.0.9.1,1000,5148,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
59955,cs5,C5,10.0.2.5,10.0.9.1,1000,4425,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
35632,cs5,C5,10.0.6.5,10.0.9.1,1000,5184,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
6758,cs5,C5,10.0.2.5,10.0.9.1,1000,4486,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
60257,cs5,C5,10.0.6.5,10.0.9.1,1000,5250,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
47722,cs5,C5,10.0.2.5,10.0.9.1,1000,4500,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
19309,cs5,C5,10.0.6.5,10.0.9.1,1000,5264,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
6775,cs5,C5,10.0.2.5,10.0.9.1,1000,4538,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
47956,cs5,C5,10.0.6.5,10.0.9.1,1000,5327,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
35655,cs5,C5,10.0.6.5,10.0.9.1,1000,5364,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
19909,s10,C5,10.0.9.1,10.0.10.3,55490,35236,0,1,0.0,0.0,0.0,46,17,12,1,45.999954000046,14,6
